2019-08-28 10:48:51,703 [Worker-5] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2019-10-21 14:56:58,140 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-10-21 14:58:47,426 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 14:58:47,439 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-10-21 14:58:47,443 [Worker-54] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 14:58:47,451 [Worker-54] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-10-21 15:00:49,245 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 15:00:49,254 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-10-21 15:00:49,259 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 15:00:49,266 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-10-21 15:01:22,479 [Worker-60] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 15:01:22,488 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-10-21 15:01:22,492 [Worker-60] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 15:01:22,502 [Worker-60] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-10-21 15:03:01,696 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 15:03:01,703 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-10-21 15:03:01,706 [Worker-62] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 15:03:01,713 [Worker-62] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-10-21 15:03:12,989 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 15:03:12,999 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-10-21 15:03:13,004 [Worker-58] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 15:03:13,013 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-10-21 15:03:19,088 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 15:03:19,096 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-10-21 15:03:19,101 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-21 15:03:19,109 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-10-22 10:25:27,606 [Worker-0] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2019-10-22 15:28:54,954 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-22 15:28:54,983 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 611 resources
2019-10-22 15:28:59,553 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-10-22 15:28:59,564 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-12 11:04:23,413 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 11:04:23,457 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 611 resources
2019-12-12 11:04:27,440 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 11:04:27,448 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-12 11:06:10,059 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 11:06:10,076 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-12-12 11:06:10,086 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 11:06:10,099 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-12 11:06:17,879 [Worker-24] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2019-12-12 11:07:19,332 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 11:07:19,343 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-12-12 11:07:19,353 [Worker-30] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 11:07:19,365 [Worker-30] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-12 13:34:56,080 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 13:34:56,137 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 611 resources
2019-12-12 13:34:56,197 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 13:34:56,205 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-12 13:37:23,770 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 13:37:23,780 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-12-12 13:37:23,795 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 13:37:23,807 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-12 13:37:28,245 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 13:37:28,253 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-12 13:37:28,254 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-12 13:37:28,266 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-13 12:14:16,358 [Worker-25] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2019-12-13 14:37:50,540 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-13 14:37:50,569 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 589 resources
2019-12-13 14:37:50,688 [Worker-47] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-13 14:37:50,697 [Worker-47] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-16 11:06:22,583 [Worker-2] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2019-12-16 11:06:41,472 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-16 11:06:41,505 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 589 resources
2019-12-16 11:06:41,645 [Worker-22] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-16 11:06:41,657 [Worker-22] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-16 11:06:44,367 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-16 11:06:44,381 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-16 11:06:44,384 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-16 11:06:44,396 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-16 14:17:57,879 [Worker-38] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-16 14:17:59,000 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 589 resources
2019-12-16 14:17:59,159 [Worker-38] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-16 14:17:59,170 [Worker-38] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-16 14:27:27,006 [Worker-40] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-16 14:27:27,018 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-16 14:27:27,019 [Worker-40] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-16 14:27:27,030 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-16 14:27:42,934 [Worker-40] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-16 14:27:42,959 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-16 14:27:42,961 [Worker-40] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-16 14:27:42,970 [Worker-40] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-18 13:07:04,248 [Worker-6] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2019-12-18 14:19:43,564 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-18 14:19:43,593 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 589 resources
2019-12-18 14:19:43,717 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-18 14:19:43,726 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-19 13:29:54,565 [Worker-7] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2019-12-19 13:30:43,255 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-19 13:30:43,284 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 589 resources
2019-12-19 13:30:43,432 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-19 13:30:43,443 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-20 13:14:58,396 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-20 13:14:58,468 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 589 resources
2019-12-20 13:14:58,729 [Worker-16] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-20 13:14:58,748 [Worker-16] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-20 13:48:28,688 [Worker-35] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2019-12-23 10:34:12,521 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-23 10:34:12,549 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 589 resources
2019-12-23 10:34:12,679 [Worker-19] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-23 10:34:12,688 [Worker-19] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-27 13:24:13,315 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-27 13:24:13,381 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 589 resources
2019-12-27 13:24:13,652 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-27 13:24:13,674 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-27 13:24:18,372 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-27 13:24:18,397 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-12-27 13:24:18,414 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-27 13:24:18,430 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-27 13:24:33,037 [Worker-10] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2019-12-27 13:25:54,609 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-27 13:25:54,634 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-12-27 13:25:54,652 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-27 13:25:54,672 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-27 13:39:47,580 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-27 13:39:47,600 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2019-12-27 13:39:47,617 [Worker-34] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-12-27 13:39:47,631 [Worker-34] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2019-12-30 13:46:47,231 [Worker-1] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2020-01-03 13:14:41,837 [Worker-1] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2020-01-03 13:17:42,371 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-03 13:17:42,444 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 589 resources
2020-01-03 13:17:50,341 [Worker-21] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-03 13:17:50,361 [Worker-21] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-09 10:22:55,930 [Worker-1] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2020-01-09 10:26:48,688 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-09 10:26:48,931 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 589 resources
2020-01-09 10:26:58,483 [Worker-26] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-09 10:26:58,498 [Worker-26] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-09 10:33:42,672 [Worker-31] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-09 10:33:42,702 [Worker-31] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2020-01-09 10:33:42,705 [Worker-31] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2020-01-09 10:33:42,726 [Worker-31] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
